300234068540220;6402646;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;56.98900;-32.36900;-999;8.64;-999
300234068540240;6402648;2021;SVPGHI;AOML;UNKNOWN;12/07/2022 16:00:02;68.45000;8.78000;-999;8.19;-999
300234068760760;4801760;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;85.22960;-76.96640;1025.90;-11.20;-23.20
300234068760770;4802664;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;83.77500;-95.80060;1024.10;-7.90;-13.80
300234068762710;4801761;2021;SVP-BA;ECCC;RCAF;12/07/2022 15:00:00;77.74400;-6.67620;1040.20;-5.20;-13.40
300234068762760;4801762;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;80.67420;-109.40920;1021.80;-12.60;-15.80
300234068763470;4402654;2021;BD2GI;AOML;SIR_WILFRID;12/07/2022 16:00:02;61.76800;179.70900;1006.20;2.56;-999
300234068763720;4801763;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;84.77120;-56.05760;1025.80;-3.90;-12.10
300234068763750;4801764;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;83.06960;-85.75980;1024.00;-5.70;-11.70
300234068764740;4801765;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;85.20380;-54.52820;1026.80;-15.60;-19.90
300234068764770;4801767;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;79.83940;-5.24160;1039.50;-10.50;-20.40
300234068766740;4802665;2020;SVP;EC;ICE-PPR;12/07/2022 16:00:02;81.25000;-104.09360;1021.50;-16.30;-16.70
300234068766770;4801770;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;84.81660;-22.33740;1033.40;-13.60;-17.30
300234068767570;4801771;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;80.76340;-67.07120;1031.50;-10.20;-7.20
300234068768730;4801772;2021;SVP-BA;ECCC;RCAF;12/07/2022 16:00:02;83.47080;-82.82940;1024.30;-9.30;-15.40
300234068769540;4601784;2021;BD2GI;AOML;SIR_WILFRID;12/07/2022 16:00:02;52.76500;-150.05900;1012.90;6.00;-999
300234068818610;6401581;2020;iSVP;E-SURFMAR;MOSAiC;12/07/2022 16:00:02;63.01760;-18.29040;1020.30;9.14;-999
300434063448890;4802615;2022;SIMB3;CRREL;;12/07/2022 09:00:00;85.80907;3.52116;1043.60;-2.03;-28.38
300434064565600;4802616;2022;SIMB3;Dartmouth/CRREL;;12/07/2022 08:59:51;79.66635;-134.16869;1022.00;-1.72;-20.75
300434064566570;4802617;2022;SIMB3;Dartmouth/CRREL;;12/07/2022 08:59:51;80.31646;-131.65090;1023.80;-1.87;-20.50
300434065167000;NA;2022;IceCadet;NAL-USIABP;USIABP;12/07/2022 07:32:35;80.15279;-171.40816;991.59;-8.25;-999
300434065752650;NA;2021;IceCadet;NAL-USIABP;Utqiagvik;12/07/2022 08:31:20;71.32249;-156.61417;1002.26;-10.56;-999
300434065754630;NA;2022;IceCadet;NAL-USIABP;USIABP;12/07/2022 13:31:09;71.93167;175.51971;999.59;-4.50;-999
300434065759620;NA;2022;IceCadet;NAL-USIABP;USIABP;11/30/2022 13:33:10;78.94843;-169.08788;1058.25;-3.81;-999
300534060051570;NA;2021;UPTEMPO;PSC;SIZRS;12/07/2022 16:00:02;84.48376;-158.71338;1005.90;-999;-999
300534060114350;4601820;2021;SVP;AOML/USIABP;ICE-PPR_NERSC;12/07/2022 16:00:02;74.48500;-2.26800;-999;2.10;-999
300534060166870;3801550;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;88.48460;-78.34640;-999;-17.80;-25.10
300534060168940;4803978;2022;SVP-BA;EC;RCAF/ICE-PPR;12/07/2022 16:00:02;87.58560;-59.90880;1033.80;-18.70;-23.40
300534060319790;4801723;2020;SVP-B;USIABP-AOML;Svalbard;12/07/2022 16:00:02;72.91100;34.03000;1013.50;4.44;-999
300534060617370;4601817;2021;SVP-B;AOML/USIABP;NABOS;12/07/2022 16:00:02;85.42600;14.24100;1040.60;35.95;-999
300534060649670;NA;2021;UPTEMPO;PSC;SIZRS;12/07/2022 16:00:02;71.48420;-178.09725;1033.00;-999;-999
300534060710530;4601818;2021;SVP-B;AOML/USIABP;NABOS;12/07/2022 16:00:02;87.22900;-168.36200;1035.50;35.95;-999
300534060711520;4601819;2021;SVP-B;AOML/USIABP;NABOS;12/07/2022 16:00:02;82.54200;61.08600;1038.50;35.95;-999
300534060716640;2101806;2020;SVP-B;AOML-USIABP;Araon;12/07/2022 16:00:02;30.26600;174.27900;1021.30;22.12;-999
